  0.61413032E+00  0.38057396E+00  0.21520363E+01  0.12242555E+03  0.10724338E+04  0.47398656E+03 -0.34691354E+03 -0.95716830E+02 -0.17021329E+03  0.40709582E+07  0.10121483E+07  0.48427489E+07  0.11867342E+03  0.41747089E+00  0.28187616E+00  0.30065295E+00  0.76246474E+00  0.23128927E+00  0.23128927E+00  0.20645479E+00  0.28109451E+00  0.12419336E+03  0.40711744E+00  0.34179502E-03  0.59254077E+00  0.53420562E-02  0.15909163E+01  0.15909163E+01  0.25277902E+01  0.15165641E+01  0.28883558E+03  0.17541167E+00  0.71778204E+00  0.10680629E+00  0.33607826E-01  0.22305120E-02  0.22305120E-02  0.43136171E+00  0.83571667E-03  0.18040191E+03  0.99726291E+00  0.27636911E+03  0.27370915E-02  0.26833714E+03  0.78110708E+02  0.91242223E-01  0.49234660E-01  0.77088944E+00  0.88633676E-01  0.11784830E+00  0.00000000E+00  0.11510298E+04  0.14046903E+04  0.49871204E+03  0.10145760E+04  0.62266560E+00  0.45740069E+02
  0.61510076E+00  0.38039313E+00  0.21518417E+01  0.12244806E+03  0.10707643E+04  0.47421622E+03 -0.34677660E+03 -0.95789346E+02 -0.17043354E+03  0.40841692E+07  0.10250036E+07  0.49338736E+07  0.11876364E+03  0.39877462E+00  0.28131687E+00  0.31990851E+00  0.74041811E+00  0.21418242E+00  0.21418242E+00  0.18893908E+00  0.26140664E+00  0.12390615E+03  0.42587710E+00  0.92322764E-03  0.57319967E+00  0.14475441E-01  0.16622958E+01  0.16622958E+01  0.26031019E+01  0.15941245E+01  0.28874060E+03  0.17534828E+00  0.71775990E+00  0.10689182E+00  0.33148315E-01  0.22002072E-02  0.22002072E-02  0.42959147E+00  0.82538477E-03  0.18043801E+03  0.99718006E+00  0.27629862E+03  0.28199387E-02  0.26819742E+03  0.78099066E+02  0.91082773E-01  0.49177814E-01  0.77071719E+00  0.89022223E-01  0.11791814E+00  0.00000000E+00  0.11514181E+04  0.14038003E+04  0.49757020E+03  0.10129139E+04  0.62252371E+00  0.45761709E+02
  0.61224304E+00  0.38085127E+00  0.21549080E+01  0.12253235E+03  0.10733558E+04  0.47483135E+03 -0.34684137E+03 -0.95712832E+02 -0.17059287E+03  0.40347435E+07  0.98324955E+06  0.46429917E+07  0.11864236E+03  0.46083354E+00  0.28173758E+00  0.25742887E+00  0.81228117E+00  0.27358668E+00  0.27358668E+00  0.25046856E+00  0.32938041E+00  0.12474553E+03  0.36381975E+00  0.81881440E-04  0.63609837E+00  0.12382573E-02  0.13872067E+01  0.13872067E+01  0.22848136E+01  0.13028482E+01  0.28935997E+03  0.17534670E+00  0.71818054E+00  0.10647276E+00  0.35106368E-01  0.23193473E-02  0.23193473E-02  0.43553361E+00  0.86862941E-03  0.18032013E+03  0.99747176E+00  0.27684620E+03  0.25282414E-02  0.26896258E+03  0.78351727E+02  0.91093529E-01  0.49105980E-01  0.77157115E+00  0.88229345E-01  0.11031285E+00  0.00000000E+00  0.11528803E+04  0.14063909E+04  0.50416215E+03  0.10155896E+04  0.62271161E+00  0.45461988E+02
  0.61244034E+00  0.38016274E+00  0.21509988E+01  0.12251229E+03  0.10739331E+04  0.47527017E+03 -0.34650811E+03 -0.95716180E+02 -0.17086808E+03  0.40475141E+07  0.98735025E+06  0.46464718E+07  0.11851814E+03  0.43671538E+00  0.28199958E+00  0.28128503E+00  0.78402637E+00  0.24984055E+00  0.24984055E+00  0.22564094E+00  0.30234464E+00  0.12456574E+03  0.38741783E+00  0.50051911E-04  0.61253212E+00  0.76991298E-03  0.14976024E+01  0.14976024E+01  0.24148847E+01  0.14191758E+01  0.28912374E+03  0.17586679E+00  0.71795037E+00  0.10618285E+00  0.34812686E-01  0.23157361E-02  0.23157361E-02  0.43571138E+00  0.86325202E-03  0.18052127E+03  0.99732749E+00  0.27665908E+03  0.26725142E-02  0.26874659E+03  0.78360789E+02  0.90880156E-01  0.49028393E-01  0.77171402E+00  0.88377432E-01  0.10972014E+00  0.00000000E+00  0.11538471E+04  0.14073472E+04  0.50243347E+03  0.10160523E+04  0.62284786E+00  0.45490859E+02
  0.61266118E+00  0.38057119E+00  0.21562779E+01  0.12252475E+03  0.10744594E+04  0.47502073E+03 -0.34716241E+03 -0.95719096E+02 -0.17076534E+03  0.40455667E+07  0.98900159E+06  0.46714033E+07  0.11869657E+03  0.44900263E+00  0.28161484E+00  0.26938253E+00  0.79898883E+00  0.26136303E+00  0.26136303E+00  0.23762309E+00  0.31541207E+00  0.12446977E+03  0.37580762E+00  0.18507132E-05  0.62419053E+00  0.28610845E-04  0.14581083E+01  0.14581083E+01  0.23761582E+01  0.13763614E+01  0.28934829E+03  0.17518975E+00  0.71838331E+00  0.10642694E+00  0.35009308E-01  0.23076691E-02  0.23076691E-02  0.43291313E+00  0.86488843E-03  0.18033735E+03  0.99740785E+00  0.27684870E+03  0.25921508E-02  0.26893511E+03  0.78323929E+02  0.90917631E-01  0.49041989E-01  0.77142792E+00  0.88612461E-01  0.11106010E+00  0.00000000E+00  0.11533433E+04  0.14074051E+04  0.50455271E+03  0.10166583E+04  0.62273094E+00  0.45499546E+02
  0.61162085E+00  0.38042649E+00  0.21562350E+01  0.12230227E+03  0.10755926E+04  0.47476610E+03 -0.34687959E+03 -0.95806429E+02 -0.17056669E+03  0.40267236E+07  0.97249676E+06  0.45499547E+07  0.11851677E+03  0.44555954E+00  0.28180554E+00  0.27263493E+00  0.79405057E+00  0.25738562E+00  0.25738562E+00  0.23364337E+00  0.31107684E+00  0.12452761E+03  0.37912077E+00  0.65118103E-06  0.62087858E+00  0.10051118E-04  0.14670894E+01  0.14670894E+01  0.23847331E+01  0.13873835E+01  0.28901235E+03  0.17531969E+00  0.71819381E+00  0.10648650E+00  0.35554259E-01  0.23467362E-02  0.23467362E-02  0.43166261E+00  0.87500477E-03  0.18013795E+03  0.99742465E+00  0.27648802E+03  0.25753520E-02  0.26862666E+03  0.78152310E+02  0.90857423E-01  0.49068352E-01  0.77172196E+00  0.88352262E-01  0.11673725E+00  0.00000000E+00  0.11528733E+04  0.14078869E+04  0.50572059E+03  0.10177999E+04  0.62283834E+00  0.45474799E+02
  0.61285757E+00  0.38137091E+00  0.21578876E+01  0.12271985E+03  0.10727654E+04  0.47475605E+03 -0.34679059E+03 -0.95596349E+02 -0.17049583E+03  0.40415306E+07  0.99223257E+06  0.47253248E+07  0.11889353E+03  0.48434292E+00  0.28096976E+00  0.23468732E+00  0.83972957E+00  0.29851496E+00  0.29851496E+00  0.27672273E+00  0.35747545E+00  0.12479766E+03  0.34073654E+00  0.60882020E-03  0.65865464E+00  0.89193541E-02  0.12645088E+01  0.12645088E+01  0.21296442E+01  0.11760617E+01  0.28971477E+03  0.17492054E+00  0.71842142E+00  0.10665804E+00  0.35189898E-01  0.23117787E-02  0.23117787E-02  0.43631645E+00  0.87107037E-03  0.18024574E+03  0.99758450E+00  0.27718365E+03  0.24155025E-02  0.26928216E+03  0.78481085E+02  0.91269354E-01  0.49130218E-01  0.77123648E+00  0.88363949E-01  0.10632226E+00  0.00000000E+00  0.11526792E+04  0.14058788E+04  0.50480164E+03  0.10150585E+04  0.62255555E+00  0.45451076E+02
  0.61392664E+00  0.38168379E+00  0.21561906E+01  0.12273348E+03  0.10717812E+04  0.47530367E+03 -0.34643124E+03 -0.95657034E+02 -0.17058270E+03  0.40665990E+07  0.10104542E+07  0.48678419E+07  0.11895201E+03  0.47474863E+00  0.28147705E+00  0.24377432E+00  0.82983727E+00  0.28861946E+00  0.28861946E+00  0.26608705E+00  0.34621751E+00  0.12475295E+03  0.35034665E+00  0.35415236E-03  0.64929919E+00  0.52668024E-02  0.13182947E+01  0.13182947E+01  0.21998619E+01  0.12295368E+01  0.28963655E+03  0.17490472E+00  0.71816880E+00  0.10692648E+00  0.34364535E-01  0.22619205E-02  0.22619205E-02  0.43700598E+00  0.85429920E-03  0.18028914E+03  0.99752794E+00  0.27711587E+03  0.24720627E-02  0.26914201E+03  0.78510547E+02  0.91009588E-01  0.49029201E-01  0.77147121E+00  0.88490005E-01  0.10503541E+00  0.00000000E+00  0.11537802E+04  0.14058694E+04  0.50307361E+03  0.10140164E+04  0.62251261E+00  0.45622349E+02
  0.61245967E+00  0.38094913E+00  0.21574692E+01  0.12284062E+03  0.10725766E+04  0.47444748E+03 -0.34653721E+03 -0.95455058E+02 -0.17037556E+03  0.40293151E+07  0.98424201E+06  0.46556408E+07  0.11892929E+03  0.49365034E+00  0.28058928E+00  0.22576038E+00  0.84994792E+00  0.30904206E+00  0.30904206E+00  0.28797687E+00  0.36937412E+00  0.12478859E+03  0.33119058E+00  0.91612289E-03  0.66789329E+00  0.13192307E-01  0.12120709E+01  0.12120709E+01  0.20604121E+01  0.11233333E+01  0.28980795E+03  0.17515907E+00  0.71849460E+00  0.10634633E+00  0.35790432E-01  0.23545235E-02  0.23545235E-02  0.43744921E+00  0.88523865E-03  0.18029299E+03  0.99762479E+00  0.27729409E+03  0.23752064E-02  0.26942354E+03  0.78565979E+02  0.91552866E-01  0.49211805E-01  0.77088414E+00  0.88351190E-01  0.10386943E+00  0.00000000E+00  0.11520146E+04  0.14053604E+04  0.50486389E+03  0.10148979E+04  0.62253805E+00  0.45427650E+02
  0.61232359E+00  0.38076573E+00  0.21565493E+01  0.12276992E+03  0.10723538E+04  0.47542295E+03 -0.34669708E+03 -0.95619019E+02 -0.17076413E+03  0.40308005E+07  0.98263657E+06  0.46376105E+07  0.11882217E+03  0.48013227E+00  0.28104571E+00  0.23882203E+00  0.83459811E+00  0.29416254E+00  0.29416254E+00  0.27210090E+00  0.35257339E+00  0.12478504E+03  0.34460475E+00  0.45188326E-03  0.65494336E+00  0.66746950E-02  0.12886697E+01  0.12886697E+01  0.21601221E+01  0.12013451E+01  0.28976963E+03  0.17526298E+00  0.71850241E+00  0.10623461E+00  0.35638616E-01  0.23474606E-02  0.23474606E-02  0.43737087E+00  0.88131002E-03  0.18035402E+03  0.99754480E+00  0.27726492E+03  0.24552020E-02  0.26939590E+03  0.78589891E+02  0.91049798E-01  0.49018179E-01  0.77147721E+00  0.88454817E-01  0.10280290E+00  0.00000000E+00  0.11540754E+04  0.14064215E+04  0.50583832E+03  0.10146455E+04  0.62257833E+00  0.45576297E+02
  0.61218337E+00  0.38116748E+00  0.21578345E+01  0.12287042E+03  0.10719233E+04  0.47526015E+03 -0.34626672E+03 -0.95712602E+02 -0.17087527E+03  0.40244365E+07  0.98045720E+06  0.46369363E+07  0.11893065E+03  0.50399566E+00  0.28012768E+00  0.21587666E+00  0.86094378E+00  0.32055703E+00  0.32055703E+00  0.30030641E+00  0.38234072E+00  0.12499139E+03  0.32086727E+00  0.13757897E-02  0.67775694E+00  0.19172546E-01  0.11396323E+01  0.11396323E+01  0.19577783E+01  0.10511507E+01  0.28993528E+03  0.17513707E+00  0.71849653E+00  0.10636640E+00  0.36093523E-01  0.23725829E-02  0.23725829E-02  0.43935480E+00  0.89235974E-03  0.18022318E+03  0.99767572E+00  0.27740635E+03  0.23242816E-02  0.26955999E+03  0.78676808E+02  0.91252193E-01  0.49068756E-01  0.77139270E+00  0.88286351E-01  0.10030632E+00  0.00000000E+00  0.11537024E+04  0.14059131E+04  0.50656819E+03  0.10142693E+04  0.62249859E+00  0.45571737E+02
  0.61169633E+00  0.38085706E+00  0.21561679E+01  0.12293223E+03  0.10737161E+04  0.47600334E+03 -0.34663238E+03 -0.95728294E+02 -0.17075618E+03  0.40272843E+07  0.97497761E+06  0.45814364E+07  0.11884067E+03  0.50294761E+00  0.28016974E+00  0.21688265E+00  0.85920616E+00  0.31964362E+00  0.31964362E+00  0.29930352E+00  0.38128136E+00  0.12513344E+03  0.32161268E+00  0.12850538E-02  0.67710227E+00  0.17866241E-01  0.11403688E+01  0.11403688E+01  0.19553703E+01  0.10524387E+01  0.29007493E+03  0.17543972E+00  0.71854520E+00  0.10601508E+00  0.36324526E-01  0.23941462E-02  0.23941462E-02  0.44163749E+00  0.89854448E-03  0.18034451E+03  0.99764757E+00  0.27756394E+03  0.23524285E-02  0.26975187E+03  0.78813936E+02  0.91026112E-01  0.48946570E-01  0.77178546E+00  0.88241863E-01  0.96060821E-01  0.00000000E+00  0.11553860E+04  0.14081049E+04  0.50731335E+03  0.10159712E+04  0.62268568E+00  0.45693484E+02
  0.61113697E+00  0.38059141E+00  0.21571797E+01  0.12260689E+03  0.10714927E+04  0.47523034E+03 -0.34687964E+03 -0.95864369E+02 -0.17049150E+03  0.39988202E+07  0.96153227E+06  0.44890696E+07  0.11867656E+03  0.48288600E+00  0.28102086E+00  0.23609314E+00  0.83672273E+00  0.29654169E+00  0.29654169E+00  0.27481687E+00  0.35546818E+00  0.12490074E+03  0.34176919E+00  0.52887908E-03  0.65770193E+00  0.77444867E-02  0.12670234E+01  0.12670234E+01  0.21299647E+01  0.11806490E+01  0.28958750E+03  0.17534481E+00  0.71845026E+00  0.10620493E+00  0.36350133E-01  0.23944660E-02  0.23944660E-02  0.43662805E+00  0.89515634E-03  0.18013136E+03  0.99758489E+00  0.27705727E+03  0.24151100E-02  0.26925563E+03  0.78475434E+02  0.91030123E-01  0.49043447E-01  0.77171698E+00  0.88209451E-01  0.10648263E+00  0.00000000E+00  0.11536252E+04  0.14055745E+04  0.50760196E+03  0.10138785E+04  0.62254378E+00  0.45608529E+02
  0.61082541E+00  0.38105032E+00  0.21563318E+01  0.12275099E+03  0.10697667E+04  0.47410291E+03 -0.34680829E+03 -0.95734713E+02 -0.17036944E+03  0.39835148E+07  0.95684848E+06  0.44757204E+07  0.11870059E+03  0.50476614E+00  0.28022916E+00  0.21500470E+00  0.86036657E+00  0.32124568E+00  0.32124568E+00  0.30129711E+00  0.38333653E+00  0.12524480E+03  0.31980379E+00  0.13919064E-02  0.67880430E+00  0.19160797E-01  0.11235200E+01  0.11235200E+01  0.19317966E+01  0.10362118E+01  0.28981165E+03  0.17543007E+00  0.71837893E+00  0.10619100E+00  0.36428619E-01  0.24023418E-02  0.24023418E-02  0.44022363E+00  0.89974148E-03  0.18025069E+03  0.99770777E+00  0.27726854E+03  0.22922298E-02  0.26950232E+03  0.78542646E+02  0.91778117E-01  0.49309889E-01  0.77122984E+00  0.87682152E-01  0.10492927E+00  0.00000000E+00  0.11511338E+04  0.14029515E+04  0.50606381E+03  0.10122395E+04  0.62245396E+00  0.45453164E+02
  0.61110077E+00  0.37949806E+00  0.21586256E+01  0.12248113E+03  0.10724949E+04  0.47569059E+03 -0.34682056E+03 -0.95904646E+02 -0.17070374E+03  0.39960021E+07  0.95635604E+06  0.44189216E+07  0.11866600E+03  0.45516956E+00  0.28132010E+00  0.26351034E+00  0.80558630E+00  0.26701447E+00  0.26701447E+00  0.24368170E+00  0.32203282E+00  0.12431584E+03  0.36943776E+00  0.21324770E-04  0.63054091E+00  0.33163060E-03  0.14404280E+01  0.14404280E+01  0.23595142E+01  0.13594191E+01  0.28927990E+03  0.17539268E+00  0.71865858E+00  0.10594874E+00  0.36842194E-01  0.24245138E-02  0.24245138E-02  0.43116639E+00  0.90192917E-03  0.18004291E+03  0.99745561E+00  0.27678136E+03  0.25443884E-02  0.26896213E+03  0.78357584E+02  0.90581208E-01  0.48899482E-01  0.77163693E+00  0.88882381E-01  0.10990062E+00  0.00000000E+00  0.11546612E+04  0.14068544E+04  0.50922654E+03  0.10148662E+04  0.62254954E+00  0.45690063E+02
  0.61192828E+00  0.38090649E+00  0.21603549E+01  0.12261810E+03  0.10732991E+04  0.47466534E+03 -0.34781336E+03 -0.95945552E+02 -0.17026349E+03  0.40172098E+07  0.97446117E+06  0.45847530E+07  0.11882901E+03  0.48484393E+00  0.28069114E+00  0.23446493E+00  0.83961504E+00  0.29832811E+00  0.29832811E+00  0.27665373E+00  0.35735551E+00  0.12471384E+03  0.34032938E+00  0.61251487E-03  0.65905811E+00  0.90233910E-02  0.12669851E+01  0.12669851E+01  0.21347084E+01  0.11798220E+01  0.28968033E+03  0.17482669E+00  0.71869635E+00  0.10647696E+00  0.35956266E-01  0.23547573E-02  0.23547573E-02  0.43372278E+00  0.88488597E-03  0.18003988E+03  0.99758987E+00  0.27713768E+03  0.24101285E-02  0.26929154E+03  0.78395924E+02  0.91190459E-01  0.49117879E-01  0.77121939E+00  0.88472276E-01  0.10910025E+00  0.00000000E+00  0.11525242E+04  0.14061423E+04  0.50726940E+03  0.10156596E+04  0.62255158E+00  0.45499752E+02
  0.61273754E+00  0.38032461E+00  0.21599562E+01  0.12248478E+03  0.10738114E+04  0.47506696E+03 -0.34817338E+03 -0.96044445E+02 -0.17060183E+03  0.40365064E+07  0.98610303E+06  0.46461779E+07  0.11878939E+03  0.44607158E+00  0.28126205E+00  0.27266637E+00  0.79589506E+00  0.25785436E+00  0.25785436E+00  0.23397138E+00  0.31138695E+00  0.12421875E+03  0.37912191E+00  0.16460622E-06  0.62087792E+00  0.25827846E-05  0.14867276E+01  0.14867276E+01  0.24166287E+01  0.14063434E+01  0.28938790E+03  0.17480651E+00  0.71873778E+00  0.10645571E+00  0.35286005E-01  0.23123557E-02  0.23123557E-02  0.42919396E+00  0.86790821E-03  0.18011791E+03  0.99739471E+00  0.27688098E+03  0.26052850E-02  0.26896201E+03  0.78257664E+02  0.90762843E-01  0.48993451E-01  0.77121519E+00  0.89028512E-01  0.11310260E+00  0.00000000E+00  0.11534053E+04  0.14070057E+04  0.50643263E+03  0.10160972E+04  0.62258341E+00  0.45516641E+02
