  0.20000000E-01  0.10464345E-01  0.28080808E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.13490455E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.10669298E+03  0.70026888E-05  0.16811106E+04  0.99998291E+00  0.20598878E+04  0.10087791E-04  0.62166364E+03  0.99999768E+00  0.20590860E+04  0.23159097E-05  0.20605060E+04  0.46766089E+03  0.99879525E+00  0.11802768E-02  0.37850621E-08  0.00000000E+00  0.48191415E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.10268785E-01  0.28888889E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.12703805E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.10721913E+03  0.80468003E-05  0.16325624E+04  0.99998318E+00  0.20388818E+04  0.87776410E-05  0.61282517E+03  0.99999772E+00  0.20381068E+04  0.22812484E-05  0.20395404E+04  0.46762385E+03  0.99877088E+00  0.12046863E-02  0.43080157E-08  0.00000000E+00  0.47436056E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.10079984E-01  0.29696970E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.11988498E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.10771354E+03  0.91931629E-05  0.15870970E+04  0.99998306E+00  0.20197034E+04  0.77418584E-05  0.60443088E+03  0.99999776E+00  0.20189544E+04  0.22443983E-05  0.20204007E+04  0.46759003E+03  0.99874823E+00  0.12274023E-02  0.48737423E-08  0.00000000E+00  0.44550682E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.98980372E-02  0.30505051E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.11336867E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.10817751E+03  0.10444549E-04  0.15444851E+04  0.99998265E+00  0.20022376E+04  0.69034445E-05  0.59645629E+03  0.99999779E+00  0.20015144E+04  0.22058201E-05  0.20029725E+04  0.46755912E+03  0.99872721E+00  0.12485113E-02  0.54829126E-08  0.00000000E+00  0.41727897E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.97228972E-02  0.31313131E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.10741988E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.10861260E+03  0.11803598E-04  0.15045037E+04  0.99998199E+00  0.19863640E+04  0.62113820E-05  0.58887588E+03  0.99999783E+00  0.19856664E+04  0.21659275E-05  0.19871356E+04  0.46753083E+03  0.99870773E+00  0.12681067E-02  0.61362128E-08  0.00000000E+00  0.40142040E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.95535151E-02  0.32121212E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.10195230E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.10902184E+03  0.13280408E-04  0.14667702E+04  0.99998109E+00  0.19717363E+04  0.56327234E-05  0.58163116E+03  0.99999787E+00  0.19710632E+04  0.21252434E-05  0.19725428E+04  0.46750485E+03  0.99868963E+00  0.12863483E-02  0.68368679E-08  0.00000000E+00  0.39584627E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.93896445E-02  0.32929293E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.96912848E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.10940691E+03  0.14880652E-04  0.14310866E+04  0.99997998E+00  0.19582219E+04  0.51423722E-05  0.57469607E+03  0.99999792E+00  0.19575724E+04  0.20840879E-05  0.19590617E+04  0.46748094E+03  0.99867280E+00  0.13033309E-02  0.75866917E-08  0.00000000E+00  0.37366448E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.92310514E-02  0.33737374E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.92255826E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.10976938E+03  0.16610110E-04  0.13972785E+04  0.99997867E+00  0.19457057E+04  0.47220309E-05  0.56804745E+03  0.99999796E+00  0.19450787E+04  0.20427293E-05  0.19465772E+04  0.46745890E+03  0.99865715E+00  0.13191434E-02  0.83876034E-08  0.00000000E+00  0.35292773E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.90775132E-02  0.34545455E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.87941717E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11011075E+03  0.18474667E-04  0.13651917E+04  0.99997717E+00  0.19340872E+04  0.43580675E-05  0.56166464E+03  0.99999800E+00  0.19334818E+04  0.20013915E-05  0.19349889E+04  0.46743856E+03  0.99864261E+00  0.13338684E-02  0.92416362E-08  0.00000000E+00  0.32609270E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.89288181E-02  0.35353535E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.83936161E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11043238E+03  0.20480315E-04  0.13346893E+04  0.99997548E+00  0.19232784E+04  0.40401322E-05  0.55552908E+03  0.99999804E+00  0.19226938E+04  0.19602602E-05  0.19242088E+04  0.46741975E+03  0.99862908E+00  0.13475831E-02  0.10150946E-07  0.00000000E+00  0.28895932E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.87847641E-02  0.36161616E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.80209155E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11073558E+03  0.22633156E-04  0.13056492E+04  0.99997361E+00  0.19132020E+04  0.37602341E-05  0.54962409E+03  0.99999808E+00  0.19126372E+04  0.19194879E-05  0.19141599E+04  0.46740234E+03  0.99861650E+00  0.13603591E-02  0.11117820E-07  0.00000000E+00  0.26279604E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.86451590E-02  0.36969697E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.76734380E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11102154E+03  0.24939405E-04  0.12779622E+04  0.99997155E+00  0.19037899E+04  0.35121112E-05  0.54393458E+03  0.99999812E+00  0.19032440E+04  0.18791994E-05  0.19047738E+04  0.46738619E+03  0.99860479E+00  0.13722631E-02  0.12144687E-07  0.00000000E+00  0.24076973E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.85098193E-02  0.37777778E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.73488659E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11129139E+03  0.27405390E-04  0.12515299E+04  0.99996930E+00  0.18949815E+04  0.32907902E-05  0.53844690E+03  0.99999816E+00  0.18944538E+04  0.18394953E-05  0.18959904E+04  0.46737119E+03  0.99859390E+00  0.13833568E-02  0.13234121E-07  0.00000000E+00  0.21380966E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.83785702E-02  0.38585859E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.70451505E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11154616E+03  0.30037554E-04  0.12262639E+04  0.99996687E+00  0.18867233E+04  0.30922741E-05  0.53314862E+03  0.99999820E+00  0.18862130E+04  0.18004558E-05  0.18877560E+04  0.46735726E+03  0.99858377E+00  0.13936975E-02  0.14388861E-07  0.00000000E+00  0.19192067E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.82512451E-02  0.39393939E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.67604745E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11178683E+03  0.32842459E-04  0.12020842E+04  0.99996424E+00  0.18789675E+04  0.29133149E-05  0.52802840E+03  0.99999824E+00  0.18784739E+04  0.17621438E-05  0.18800229E+04  0.46734428E+03  0.99857434E+00  0.14033383E-02  0.15611812E-07  0.00000000E+00  0.17576898E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.81276850E-02  0.40202020E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.64932204E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11201429E+03  0.35826785E-04  0.11789181E+04  0.99996142E+00  0.18716715E+04  0.27512473E-05  0.52307587E+03  0.99999828E+00  0.18711938E+04  0.17246074E-05  0.18727486E+04  0.46733219E+03  0.99856556E+00  0.14123284E-02  0.16906061E-07  0.00000000E+00  0.16073266E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.80077382E-02  0.41010101E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.62419440E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11222936E+03  0.38997338E-04  0.11566997E+04  0.99995840E+00  0.18647971E+04  0.26038646E-05  0.51828153E+03  0.99999831E+00  0.18643347E+04  0.16878825E-05  0.18658949E+04  0.46732090E+03  0.99855739E+00  0.14207133E-02  0.18274887E-07  0.00000000E+00  0.13422434E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.78912601E-02  0.41818182E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.60053519E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11243283E+03  0.42361047E-04  0.11353688E+04  0.99995517E+00  0.18583100E+04  0.24693244E-05  0.51363664E+03  0.99999835E+00  0.18578622E+04  0.16519945E-05  0.18594276E+04  0.46731036E+03  0.99854978E+00  0.14285351E-02  0.19721775E-07  0.00000000E+00  0.11298452E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.77781128E-02  0.42626263E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.57822829E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11262541E+03  0.45924967E-04  0.11148703E+04  0.99995173E+00  0.18521793E+04  0.23460769E-05  0.50913315E+03  0.99999838E+00  0.18517455E+04  0.16169598E-05  0.18533158E+04  0.46730051E+03  0.99854269E+00  0.14358330E-02  0.21250428E-07  0.00000000E+00  0.94203246E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.76681647E-02  0.43434343E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.55716914E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11280776E+03  0.49696286E-04  0.10951540E+04  0.99994807E+00  0.18463772E+04  0.22328094E-05  0.50476363E+03  0.99999842E+00  0.18459568E+04  0.15827877E-05  0.18475318E+04  0.46729128E+03  0.99853609E+00  0.14426430E-02  0.22864784E-07  0.00000000E+00  0.83428678E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.75612902E-02  0.44242424E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.53726334E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11298051E+03  0.53682324E-04  0.10761734E+04  0.99994419E+00  0.18408785E+04  0.21284028E-05  0.50052118E+03  0.99999845E+00  0.18404710E+04  0.15494815E-05  0.18420505E+04  0.46728264E+03  0.99852994E+00  0.14489987E-02  0.24569029E-07  0.00000000E+00  0.74235255E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.74573695E-02  0.45050505E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.51842551E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11314422E+03  0.57890536E-04  0.10578861E+04  0.99994008E+00  0.18356604E+04  0.20318971E-05  0.49639944E+03  0.99999848E+00  0.18352653E+04  0.15170391E-05  0.18368490E+04  0.46727453E+03  0.99852422E+00  0.14549310E-02  0.26367616E-07  0.00000000E+00  0.63850104E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.73562884E-02  0.45858586E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.50057820E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11329944E+03  0.62328519E-04  0.10402528E+04  0.99993573E+00  0.18307022E+04  0.19424648E-05  0.49239246E+03  0.99999851E+00  0.18303189E+04  0.14854546E-05  0.18319067E+04  0.46726692E+03  0.99851888E+00  0.14604687E-02  0.28265282E-07  0.00000000E+00  0.54779064E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.72579377E-02  0.46666667E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.48365103E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11344665E+03  0.67004008E-04  0.10232371E+04  0.99993114E+00  0.18259852E+04  0.18593883E-05  0.48849474E+03  0.99999855E+00  0.18256132E+04  0.14547184E-05  0.18272049E+04  0.46725977E+03  0.99851391E+00  0.14656385E-02  0.30267072E-07  0.00000000E+00  0.47032302E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.71622133E-02  0.47474747E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.46757991E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11358632E+03  0.71924887E-04  0.10068057E+04  0.99992629E+00  0.18214920E+04  0.17820427E-05  0.48470113E+03  0.99999858E+00  0.18211309E+04  0.14248184E-05  0.18227264E+04  0.46725304E+03  0.99850929E+00  0.14704650E-02  0.32378355E-07  0.00000000E+00  0.39286531E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.70690158E-02  0.48282828E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.45230636E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11371887E+03  0.77099188E-04  0.99092734E+03  0.99992119E+00  0.18172071E+04  0.17098812E-05  0.48100683E+03  0.99999860E+00  0.18168565E+04  0.13957402E-05  0.18184555E+04  0.46724671E+03  0.99850498E+00  0.14749710E-02  0.34604854E-07  0.00000000E+00  0.32076567E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.69782503E-02  0.49090909E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.43777692E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11384472E+03  0.82535097E-04  0.97557319E+03  0.99991582E+00  0.18131161E+04  0.16424235E-05  0.47740734E+03  0.99999863E+00  0.18127756E+04  0.13674675E-05  0.18143780E+04  0.46724074E+03  0.99850096E+00  0.14791779E-02  0.36952667E-07  0.00000000E+00  0.25872231E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.68898261E-02  0.49898990E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.42394261E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11396422E+03  0.88240954E-04  0.96071640E+03  0.99991018E+00  0.18092060E+04  0.15792459E-05  0.47389846E+03  0.99999866E+00  0.18088751E+04  0.13399829E-05  0.18104808E+04  0.46723512E+03  0.99849723E+00  0.14831053E-02  0.39428297E-07  0.00000000E+00  0.20482015E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.68036566E-02  0.50707071E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.41075853E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11407774E+03  0.94225262E-04  0.94633196E+03  0.99990425E+00  0.18054646E+04  0.15199733E-05  0.47047625E+03  0.99999869E+00  0.18051429E+04  0.13132679E-05  0.18067518E+04  0.46722981E+03  0.99849375E+00  0.14867715E-02  0.42038685E-07  0.00000000E+00  0.13215411E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.67196591E-02  0.51515152E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.39818340E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11418558E+03  0.10049669E-03  0.93239656E+03  0.99989804E+00  0.18018809E+04  0.14642723E-05  0.46713699E+03  0.99999871E+00  0.18015681E+04  0.12873032E-05  0.18031801E+04  0.46722480E+03  0.99849051E+00  0.14901936E-02  0.44791238E-07  0.00000000E+00  0.60988807E-01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.66377546E-02  0.52323232E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.38617923E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11428806E+03  0.10706407E-03  0.91888843E+03  0.99989152E+00  0.17984448E+04  0.14118460E-05  0.46387721E+03  0.99999874E+00  0.17981406E+04  0.12620691E-05  0.17997554E+04  0.46722007E+03  0.99848750E+00  0.14933872E-02  0.47693875E-07  0.00000000E+00  0.10464034E-02  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.65578674E-02  0.53131313E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.37471102E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11438546E+03  0.11393641E-03  0.90578720E+03  0.99988470E+00  0.17951468E+04  0.13624286E-05  0.46069363E+03  0.99999876E+00  0.17948508E+04  0.12375456E-05  0.17964685E+04  0.46721559E+03  0.99848470E+00  0.14963671E-02  0.50755060E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.64799254E-02  0.53939394E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.36374643E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11447804E+03  0.12112290E-03  0.89307382E+03  0.99987756E+00  0.17919782E+04  0.13157821E-05  0.45758314E+03  0.99999879E+00  0.17916902E+04  0.12137125E-05  0.17933106E+04  0.46721136E+03  0.99848209E+00  0.14991470E-02  0.53983854E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.64038594E-02  0.54747475E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.35325560E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11456605E+03  0.12863291E-03  0.88073041E+03  0.99987010E+00  0.17889312E+04  0.12716922E-05  0.45454285E+03  0.99999881E+00  0.17886508E+04  0.11905496E-05  0.17902738E+04  0.46720735E+03  0.99847967E+00  0.15017395E-02  0.57389971E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.63296034E-02  0.55555556E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.34321086E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11464972E+03  0.13647600E-03  0.86874020E+03  0.99986229E+00  0.17859983E+04  0.12299658E-05  0.45156998E+03  0.99999883E+00  0.17857252E+04  0.11680369E-05  0.17873508E+04  0.46720355E+03  0.99847742E+00  0.15041565E-02  0.60983873E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.62570941E-02  0.56363636E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.33358659E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11472926E+03  0.14466192E-03  0.85708744E+03  0.99985415E+00  0.17831726E+04  0.11904284E-05  0.44866193E+03  0.99999885E+00  0.17829066E+04  0.11461544E-05  0.17845346E+04  0.46719995E+03  0.99847533E+00  0.15064089E-02  0.64777034E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
