  0.64444444E+01  0.10000007E+07  0.10000005E+07 -0.15493154E+07  0.10000000E+07  0.10000001E+07  0.99999999E+06  0.90608955E+03
  0.64444444E+01  0.10000008E+07  0.10000006E+07 -0.15508159E+07  0.10000000E+07  0.10000001E+07  0.99999999E+06  0.90615962E+03
  0.68888889E+01  0.99999923E+06  0.99999944E+06 -0.14627501E+07  0.99999992E+06  0.99999986E+06  0.99999999E+06  0.90698545E+03
  0.68888889E+01  0.10000003E+07  0.10000003E+07 -0.14635237E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.90703674E+03
  0.68888889E+01  0.10000003E+07  0.10000003E+07 -0.14643211E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.90709092E+03
  0.68888889E+01  0.10000004E+07  0.10000004E+07 -0.14651399E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.90714793E+03
  0.68888889E+01  0.10000005E+07  0.10000004E+07 -0.14659769E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.90720778E+03
  0.68888889E+01  0.10000006E+07  0.10000005E+07 -0.14668288E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.90727049E+03
  0.68888889E+01  0.10000007E+07  0.10000006E+07 -0.14676920E+07  0.10000000E+07  0.10000001E+07  0.99999999E+06  0.90733607E+03
  0.68888889E+01  0.10000005E+07  0.10000004E+07 -0.14685624E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.90740455E+03
  0.68888889E+01  0.10000006E+07  0.10000005E+07 -0.14694363E+07  0.10000000E+07  0.10000001E+07  0.99999999E+06  0.90747591E+03
  0.68888889E+01  0.10000007E+07  0.10000006E+07 -0.14703093E+07  0.10000000E+07  0.10000001E+07  0.99999999E+06  0.90755018E+03
  0.73333333E+01  0.99999925E+06  0.99999945E+06 -0.13963876E+07  0.99999992E+06  0.99999986E+06  0.99999999E+06  0.90812760E+03
  0.73333333E+01  0.10000003E+07  0.10000002E+07 -0.13968124E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.90818124E+03
  0.73333333E+01  0.10000003E+07  0.10000003E+07 -0.13972403E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.90823792E+03
  0.73333333E+01  0.10000004E+07  0.10000003E+07 -0.13976687E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.90829758E+03
  0.73333333E+01  0.10000005E+07  0.10000004E+07 -0.13980942E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.90836023E+03
  0.73333333E+01  0.10000005E+07  0.10000005E+07 -0.13985130E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.90842590E+03
  0.73333333E+01  0.10000006E+07  0.10000005E+07 -0.13989213E+07  0.10000000E+07  0.10000001E+07  0.99999999E+06  0.90849459E+03
  0.73333333E+01  0.10000007E+07  0.10000006E+07 -0.13993149E+07  0.10000000E+07  0.10000001E+07  0.99999999E+06  0.90856633E+03
  0.73333333E+01  0.10000006E+07  0.10000005E+07 -0.13996891E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.90864115E+03
  0.73333333E+01  0.10000006E+07  0.10000005E+07 -0.14000397E+07  0.10000000E+07  0.10000001E+07  0.99999999E+06  0.90871903E+03
  0.77777778E+01  0.99999927E+06  0.99999946E+06 -0.13377459E+07  0.99999993E+06  0.99999986E+06  0.99999999E+06  0.90909872E+03
  0.77777778E+01  0.10000002E+07  0.10000002E+07 -0.13378747E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.90915443E+03
  0.77777778E+01  0.10000003E+07  0.10000003E+07 -0.13379895E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.90921329E+03
  0.77777778E+01  0.10000004E+07  0.10000003E+07 -0.13380872E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.90927527E+03
  0.77777778E+01  0.10000004E+07  0.10000004E+07 -0.13381644E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.90934037E+03
  0.77777778E+01  0.10000005E+07  0.10000004E+07 -0.13382171E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.90940862E+03
  0.77777778E+01  0.10000006E+07  0.10000005E+07 -0.13382413E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.90948003E+03
  0.77777778E+01  0.10000007E+07  0.10000006E+07 -0.13382324E+07  0.10000000E+07  0.10000001E+07  0.99999999E+06  0.90955462E+03
  0.77777778E+01  0.10000005E+07  0.10000004E+07 -0.13381858E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.90963244E+03
  0.77777778E+01  0.10000006E+07  0.10000005E+07 -0.13380969E+07  0.10000000E+07  0.10000001E+07  0.99999999E+06  0.90971347E+03
  0.82222222E+01  0.99999928E+06  0.99999948E+06 -0.12854712E+07  0.99999993E+06  0.99999987E+06  0.99999999E+06  0.90993338E+03
  0.82222222E+01  0.10000002E+07  0.10000002E+07 -0.12853464E+07  0.99999999E+06  0.10000000E+07  0.99999999E+06  0.90999091E+03
  0.82222222E+01  0.10000003E+07  0.10000002E+07 -0.12851930E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.91005171E+03
  0.82222222E+01  0.10000003E+07  0.10000003E+07 -0.12850080E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.91011573E+03
  0.82222222E+01  0.10000004E+07  0.10000003E+07 -0.12847876E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.91018299E+03
  0.82222222E+01  0.10000005E+07  0.10000004E+07 -0.12845277E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.91025352E+03
  0.82222222E+01  0.10000005E+07  0.10000005E+07 -0.12842242E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.91032733E+03
  0.82222222E+01  0.10000006E+07  0.10000005E+07 -0.12838724E+07  0.10000000E+07  0.10000001E+07  0.99999999E+06  0.91040444E+03
  0.82222222E+01  0.10000007E+07  0.10000006E+07 -0.12834677E+07  0.10000000E+07  0.10000001E+07  0.99999999E+06  0.91048489E+03
  0.82222222E+01  0.10000006E+07  0.10000005E+07 -0.12830049E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.91056871E+03
  0.86666667E+01  0.99999921E+06  0.99999942E+06 -0.12385001E+07  0.99999992E+06  0.99999986E+06  0.99999999E+06  0.91065776E+03
  0.86666667E+01  0.10000002E+07  0.10000002E+07 -0.12381561E+07  0.99999999E+06  0.10000000E+07  0.99999999E+06  0.91071691E+03
  0.86666667E+01  0.10000003E+07  0.10000002E+07 -0.12377712E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.91077943E+03
  0.86666667E+01  0.10000003E+07  0.10000003E+07 -0.12373422E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.91084527E+03
  0.86666667E+01  0.10000004E+07  0.10000003E+07 -0.12368651E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.91091446E+03
  0.86666667E+01  0.10000004E+07  0.10000004E+07 -0.12363360E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.91098702E+03
  0.86666667E+01  0.10000005E+07  0.10000004E+07 -0.12357504E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.91106296E+03
  0.86666667E+01  0.10000006E+07  0.10000005E+07 -0.12351038E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.91114232E+03
  0.86666667E+01  0.10000007E+07  0.10000006E+07 -0.12343914E+07  0.10000000E+07  0.10000001E+07  0.99999999E+06  0.91122512E+03
  0.86666667E+01  0.10000005E+07  0.10000004E+07 -0.12336079E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.91131140E+03
  0.91111111E+01  0.99999923E+06  0.99999944E+06 -0.11959874E+07  0.99999992E+06  0.99999986E+06  0.99999999E+06  0.91129196E+03
  0.91111111E+01  0.10000002E+07  0.10000002E+07 -0.11954524E+07  0.99999999E+06  0.99999999E+06  0.99999999E+06  0.91135258E+03
  0.91111111E+01  0.10000002E+07  0.10000002E+07 -0.11948659E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.91141665E+03
  0.91111111E+01  0.10000003E+07  0.10000003E+07 -0.11942245E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.91148413E+03
  0.91111111E+01  0.10000003E+07  0.10000003E+07 -0.11935243E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.91155505E+03
  0.91111111E+01  0.10000004E+07  0.10000004E+07 -0.11927612E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.91162943E+03
  0.91111111E+01  0.10000005E+07  0.10000004E+07 -0.11919308E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.91170729E+03
  0.91111111E+01  0.10000006E+07  0.10000005E+07 -0.11910285E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.91178866E+03
  0.91111111E+01  0.10000006E+07  0.10000005E+07 -0.11900495E+07  0.10000000E+07  0.10000001E+07  0.99999999E+06  0.91187356E+03
  0.91111111E+01  0.10000007E+07  0.10000006E+07 -0.11889885E+07  0.10000000E+07  0.10000001E+07  0.99999999E+06  0.91196204E+03
  0.95555556E+01  0.99999925E+06  0.99999945E+06 -0.11572530E+07  0.99999993E+06  0.99999986E+06  0.99999999E+06  0.91185168E+03
  0.95555556E+01  0.10000002E+07  0.10000002E+07 -0.11565504E+07  0.99999999E+06  0.99999999E+06  0.99999999E+06  0.91191363E+03
  0.95555556E+01  0.10000002E+07  0.10000002E+07 -0.11557870E+07  0.99999999E+06  0.10000000E+07  0.99999999E+06  0.91197910E+03
  0.95555556E+01  0.10000003E+07  0.10000002E+07 -0.11549594E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.91204807E+03
  0.95555556E+01  0.10000003E+07  0.10000003E+07 -0.11540637E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.91212056E+03
  0.95555556E+01  0.10000004E+07  0.10000003E+07 -0.11530958E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.91219658E+03
  0.95555556E+01  0.10000004E+07  0.10000004E+07 -0.11520513E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.91227618E+03
  0.95555556E+01  0.10000005E+07  0.10000004E+07 -0.11509256E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.91235937E+03
  0.95555556E+01  0.10000006E+07  0.10000005E+07 -0.11497137E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.91244618E+03
  0.95555556E+01  0.10000007E+07  0.10000006E+07 -0.11484106E+07  0.10000000E+07  0.10000001E+07  0.99999999E+06  0.91253665E+03
  0.10000000E+02  0.99999927E+06  0.99999946E+06 -0.11217444E+07  0.99999993E+06  0.99999987E+06  0.99999999E+06  0.91234931E+03
  0.10000000E+02  0.10000002E+07  0.10000002E+07 -0.11208936E+07  0.99999999E+06  0.99999999E+06  0.99999999E+06  0.91241247E+03
  0.10000000E+02  0.10000002E+07  0.10000002E+07 -0.11199739E+07  0.99999999E+06  0.10000000E+07  0.99999999E+06  0.91247922E+03
  0.10000000E+02  0.10000003E+07  0.10000002E+07 -0.11189820E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.91254955E+03
  0.10000000E+02  0.10000003E+07  0.10000003E+07 -0.11179138E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.91262346E+03
  0.10000000E+02  0.10000004E+07  0.10000003E+07 -0.11167654E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.91270099E+03
  0.10000000E+02  0.10000004E+07  0.10000004E+07 -0.11155322E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.91278216E+03
  0.10000000E+02  0.10000005E+07  0.10000004E+07 -0.11142098E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.91286701E+03
  0.10000000E+02  0.10000006E+07  0.10000005E+07 -0.11127932E+07  0.10000000E+07  0.10000000E+07  0.99999999E+06  0.91295556E+03
  0.10000000E+02  0.10000006E+07  0.10000005E+07 -0.11112773E+07  0.10000000E+07  0.10000001E+07  0.99999999E+06  0.91304784E+03
