  0.49660067E-01  0.18776426E+02  0.46351944E+03  0.46098243E+03 -0.68264128E+03 -0.68264128E+03 -0.18209208E+03  0.31651695E-01  0.70710698E+03  0.11601307E+03  0.25673203E-03  0.82031157E+03  0.48679355E-02  0.85599881E+03  0.99487533E+00  0.49022498E+03  0.99935222E+00  0.82076526E+03  0.64777734E-03  0.82424435E+03  0.19115136E+03  0.99482170E+00  0.50528105E-02  0.65605787E-06  0.00000000E+00  0.13851406E+01  0.37570898E+04  0.36697660E+04  0.49646929E+03  0.37570819E+04  0.10051873E+01  0.51714751E+00  0.56405293E+00  0.00000000E+00  0.00000000E+00  0.97465628E+00  0.61600544E-04  0.53936762E-03  0.00000000E+00  0.00000000E+00  0.97465633E+00  0.52794049E-03  0.53952806E-03  0.00000000E+00  0.00000000E+00  0.97349686E+00  0.76473614E+00  0.73103567E-01  0.82844016E-04  0.76448417E+00
  0.32967316E-01  0.22429555E+02  0.39473255E+03  0.71712896E+03 -0.70594044E+03 -0.70594044E+03 -0.32766088E+03  0.15150708E-01  0.98168874E+03  0.11769230E+03  0.26970178E-03  0.81692144E+03  0.99967736E+00  0.10264389E+04  0.52939202E-04  0.66392423E+03  0.99985713E+00  0.10264560E+04  0.14286995E-03  0.10293190E+04  0.30251096E+03  0.99723091E+00  0.27374354E-02  0.21600636E-06  0.00000000E+00  0.10079017E+01  0.95975576E-01  0.00000000E+00  0.15347137E+00  0.00000000E+00  0.10035638E+01  0.14270287E-01  0.97169730E-02  0.00000000E+00  0.00000000E+00  0.98416617E+00  0.21159994E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.98416619E+00  0.21159994E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.98313720E+00  0.59194082E-04  0.00000000E+00  0.32322579E-04  0.00000000E+00
  0.29915497E-01  0.25720704E+02  0.48118993E+03  0.62213577E+03 -0.77656703E+03 -0.77656703E+03 -0.34486751E+03  0.15476274E-01  0.89449246E+03  0.11765785E+03  0.16895398E-03  0.83537413E+03  0.99963906E+00  0.94051895E+03  0.19198906E-03  0.69010144E+03  0.99971468E+00  0.94058566E+03  0.28532095E-03  0.94373850E+03  0.26141901E+03  0.99676327E+00  0.31941075E-02  0.17301437E-06  0.00000000E+00  0.15961412E+01  0.71926905E+04  0.84088930E+04  0.34667103E+04  0.84088926E+04  0.10036549E+01  0.56265761E-01  0.31399862E-01  0.00000000E+00  0.00000000E+00  0.98393962E+00  0.16390448E-03  0.46500995E-05  0.00000000E+00  0.00000000E+00  0.98393964E+00  0.16788201E-03  0.13910880E-03  0.00000000E+00  0.00000000E+00  0.98334125E+00  0.42688007E-04  0.30256493E+00  0.37905985E-04  0.30256313E+00
  0.46966062E-01  0.24789680E+02  0.49550513E+03  0.44695792E+03 -0.87303886E+03 -0.87303886E+03 -0.22950523E+03  0.33455344E-01  0.73339968E+03  0.11693495E+03  0.14015870E-03  0.80758502E+03  0.19013798E-03  0.98712494E+03  0.99966970E+00  0.59305860E+03  0.99832685E+00  0.80824222E+03  0.16731455E-02  0.81170500E+03  0.18568336E+03  0.99539581E+00  0.45087622E-02  0.36997527E-06  0.00000000E+00  0.17591566E+01  0.70425542E+04  0.38000305E+04  0.29150991E+04  0.70425109E+04  0.10041211E+01  0.92409329E-02  0.38941863E-01  0.00000000E+00  0.00000000E+00  0.97870584E+00  0.13448411E-05  0.12018339E-03  0.00000000E+00  0.00000000E+00  0.97870585E+00  0.80824972E-04  0.12090842E-03  0.00000000E+00  0.00000000E+00  0.97934373E+00  0.10500665E+01  0.35371720E-04  0.12622243E-03  0.10492620E+01
  0.25225100E-01  0.30685813E+02  0.52509206E+03  0.67626050E+03 -0.66932225E+03 -0.66932225E+03 -0.25774412E+03  0.97023568E-02  0.92274700E+03  0.11746963E+03  0.38107460E-03  0.64257630E+03  0.99960585E+00  0.93462044E+03  0.13075687E-04  0.52279347E+03  0.99994513E+00  0.93464469E+03  0.54870191E-04  0.93789287E+03  0.28517630E+03  0.99689093E+00  0.30734863E-02  0.28851015E-06  0.00000000E+00  0.18887605E+01  0.36678810E+04  0.12429996E+05  0.10976764E+04  0.12429995E+05  0.10028438E+01  0.66418797E-02  0.33234116E-02  0.00000000E+00  0.00000000E+00  0.98650900E+00  0.29291298E-03  0.20770932E-05  0.00000000E+00  0.00000000E+00  0.98650907E+00  0.29352590E-03  0.24227761E-04  0.00000000E+00  0.00000000E+00  0.98616616E+00  0.12053569E-03  0.26659422E+00  0.10887959E-04  0.26659401E+00
  0.34810493E-01  0.36803936E+02  0.99055187E+03  0.49023633E+03 -0.82809122E+03 -0.82809122E+03 -0.29087691E+03  0.18932233E-01  0.73373405E+03  0.11641680E+03  0.28172873E-03  0.72249440E+03  0.99965640E+00  0.92220398E+03  0.61868646E-04  0.58756374E+03  0.99981139E+00  0.92220254E+03  0.18860680E-03  0.92549175E+03  0.20636873E+03  0.99529211E+00  0.46284511E-02  0.43700763E-06  0.00000000E+00  0.22466792E+01  0.95973624E+04  0.17247459E+05  0.33264230E+04  0.17247459E+05  0.10019448E+01  0.35579974E-01  0.32482513E-02  0.00000000E+00  0.00000000E+00  0.99226325E+00  0.24465496E-03  0.15402430E-05  0.00000000E+00  0.00000000E+00  0.99226329E+00  0.24551200E-03  0.95679098E-04  0.00000000E+00  0.00000000E+00  0.99097878E+00  0.20381800E-05  0.47634078E+00  0.48220025E-04  0.47634077E+00
  0.24309131E-01  0.25589256E+02  0.34679484E+03  0.72641363E+03 -0.89208705E+03 -0.89208705E+03 -0.24925545E+03  0.12693689E-01  0.10314599E+04  0.11867635E+03  0.67408108E-04  0.10132353E+04  0.98550369E+00  0.10249549E+04  0.14428898E-01  0.63297243E+03  0.99989902E+00  0.10249123E+04  0.10098493E-03  0.10278178E+04  0.30677101E+03  0.99755916E+00  0.24161523E-02  0.64005301E-07  0.00000000E+00  0.10066333E+01  0.00000000E+00  0.00000000E+00  0.13064401E+00  0.00000000E+00  0.10035747E+01  0.10076077E+01  0.10014147E+01  0.00000000E+00  0.00000000E+00  0.98525132E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.98525132E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.98743792E+00  0.00000000E+00  0.00000000E+00  0.13649591E-04  0.00000000E+00
  0.52937537E-01  0.12825395E+02  0.45447960E+03  0.43316727E+03 -0.91986304E+03 -0.91986304E+03 -0.38119116E+03  0.46807776E-01  0.74027782E+03  0.11705156E+03  0.71655028E-04  0.87268662E+03  0.86593620E-04  0.12120351E+04  0.99984175E+00  0.85195721E+03  0.81619636E+00  0.87761437E+03  0.18380364E+00  0.87646535E+03  0.17943318E+03  0.99533797E+00  0.45219438E-02  0.26078388E-06  0.00000000E+00  0.11435480E+01  0.16636705E+04  0.00000000E+00  0.16520020E+04  0.16630036E+04  0.10070516E+01  0.28586618E-01  0.44239959E-02  0.00000000E+00  0.00000000E+00  0.96385829E+00  0.18033104E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.96385829E+00  0.18033104E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.96621320E+00  0.68931914E+00  0.00000000E+00  0.34318408E+00  0.66413092E+00
  0.27956936E-01  0.28286476E+02  0.33542182E+03  0.68668259E+03 -0.74000576E+03 -0.74000576E+03 -0.43987539E+03  0.12189271E-01  0.95554098E+03  0.11772579E+03  0.32059764E-03  0.71538708E+03  0.99964210E+00  0.92935841E+03  0.37297832E-04  0.74017601E+03  0.99965875E+00  0.92942732E+03  0.34124621E-03  0.93263984E+03  0.28911888E+03  0.99712914E+00  0.28386930E-02  0.19973618E-06  0.00000000E+00  0.17186529E+01  0.50653061E+04  0.98254468E+04  0.58534923E+04  0.98254462E+04  0.10031432E+01  0.14093160E-01  0.45018984E-02  0.00000000E+00  0.00000000E+00  0.98510817E+00  0.25325195E-03  0.27208031E-05  0.00000000E+00  0.00000000E+00  0.98510821E+00  0.25465454E-03  0.85496511E-04  0.00000000E+00  0.00000000E+00  0.98846379E+00  0.70332030E-04  0.13130115E+00  0.49215203E-04  0.13130034E+00
  0.22747045E-01  0.32114486E+02  0.72532803E+03  0.47555969E+03 -0.52298575E+03 -0.52298575E+03 -0.16475934E+03  0.89643044E-02  0.66856273E+03  0.11571043E+03  0.53315196E-03  0.48430321E+03  0.99945974E+00  0.81517323E+03  0.71086438E-05  0.36014467E+03  0.99996972E+00  0.81518795E+03  0.30283295E-04  0.81895788E+03  0.19837583E+03  0.99409039E+00  0.57883052E-02  0.74427579E-06  0.00000000E+00  0.22317393E+01  0.15414129E+04  0.12085756E+05  0.24597052E+03  0.12085756E+05  0.10031479E+01  0.50497420E-02  0.36975385E-02  0.00000000E+00  0.00000000E+00  0.98485861E+00  0.39863418E-03  0.27025396E-05  0.00000000E+00  0.00000000E+00  0.98485890E+00  0.39897886E-03  0.38687105E-05  0.00000000E+00  0.00000000E+00  0.98292125E+00  0.45945273E-03  0.88405487E+00  0.70160633E-05  0.88405454E+00
  0.18349332E-01  0.37794257E+02  0.47121035E+03  0.85637038E+03 -0.77407439E+03 -0.77407439E+03 -0.23379862E+03  0.55962126E-02  0.11259108E+04  0.11858659E+03  0.33643925E-03  0.62586229E+03  0.99965987E+00  0.99591503E+03  0.36869166E-05  0.49011066E+03  0.99998244E+00  0.99594627E+03  0.17564902E-04  0.99905225E+03  0.36463031E+03  0.99787902E+00  0.21052971E-02  0.18214255E-06  0.00000000E+00  0.25818059E+01  0.45796378E+04  0.25724718E+05  0.10234843E+04  0.25724718E+05  0.10019968E+01  0.30866427E-02  0.11763343E-02  0.00000000E+00  0.00000000E+00  0.99044898E+00  0.25625097E-03  0.87833470E-06  0.00000000E+00  0.00000000E+00  0.99044905E+00  0.25640734E-03  0.41202844E-05  0.00000000E+00  0.00000000E+00  0.99581917E+00  0.17272633E-03  0.17532832E+00  0.29905065E-05  0.17532814E+00
  0.10140967E-01  0.14547027E+02  0.38159973E+03  0.52573738E+03 -0.72651258E+03 -0.72651258E+03 -0.42961030E+03  0.66438842E-02  0.79179661E+03  0.11731168E+03  0.95414423E-05  0.89008273E+03  0.26286437E-03  0.92394360E+03  0.99972759E+00  0.81743482E+03  0.99956703E+00  0.89014215E+03  0.43296641E-03  0.89347465E+03  0.21882426E+03  0.99579346E+00  0.41131293E-02  0.16313583E-07  0.00000000E+00  0.11907236E+01  0.22350569E+04  0.21950000E+04  0.20564610E+04  0.22350568E+04  0.10066923E+01  0.44471223E-01  0.43891124E-01  0.00000000E+00  0.00000000E+00  0.97097948E+00  0.18917518E-04  0.20895548E-04  0.00000000E+00  0.00000000E+00  0.97097948E+00  0.33544313E-04  0.33572202E-04  0.00000000E+00  0.00000000E+00  0.96933718E+00  0.44191550E+00  0.72458530E-01  0.13350901E-03  0.44191350E+00
  0.17004814E-01  0.40270807E+02  0.77033243E+03  0.80899947E+03 -0.98181619E+03 -0.98181619E+03 -0.41133307E+03  0.66247246E-02  0.11091843E+04  0.11896357E+03  0.12906571E-03  0.75466041E+03  0.99986309E+00  0.10227351E+04  0.78490727E-05  0.72961737E+03  0.99994756E+00  0.10227762E+04  0.52444317E-04  0.10258158E+04  0.34525971E+03  0.99786938E+00  0.21147019E-02  0.61264322E-07  0.00000000E+00  0.10051772E+01  0.20307746E+00  0.00000000E+00  0.20573833E+00  0.00000000E+00  0.10018371E+01  0.53559879E-02  0.79970125E-03  0.00000000E+00  0.00000000E+00  0.99237540E+00  0.10315639E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.99237542E+00  0.10315639E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.99315605E+00  0.35348769E-04  0.00000000E+00  0.16297626E-04  0.00000000E+00
  0.16780357E-01  0.34664417E+02  0.69382143E+03  0.79157315E+03 -0.81426713E+03 -0.81426713E+03 -0.40652340E+03  0.63739889E-02  0.10625905E+04  0.11859759E+03  0.15840906E-03  0.69847326E+03  0.99983761E+00  0.10549008E+04  0.39788253E-05  0.70111378E+03  0.99997028E+00  0.10549285E+04  0.29723139E-04  0.10578212E+04  0.33683144E+03  0.99764473E+00  0.23356084E-02  0.79095317E-07  0.00000000E+00  0.10066836E+01  0.79438815E-01  0.00000000E+00  0.79451066E-01  0.00000000E+00  0.10024197E+01  0.25273431E-02  0.16420338E-02  0.00000000E+00  0.00000000E+00  0.99013580E+00  0.12191316E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.99013582E+00  0.12191316E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.99004777E+00  0.27698917E-04  0.00000000E+00  0.27476633E-04  0.00000000E+00
  0.18455217E-01  0.29653723E+02  0.46300689E+03  0.87721157E+03 -0.99838561E+03 -0.99838561E+03 -0.23412447E+03  0.87516238E-02  0.12012170E+04  0.11947785E+03  0.41005392E-04  0.10793610E+04  0.99985045E+00  0.11639677E+04  0.10854347E-03  0.63143348E+03  0.99996985E+00  0.11639957E+04  0.30154695E-04  0.11665730E+04  0.37393034E+03  0.99817506E+00  0.18120586E-02  0.27969876E-07  0.00000000E+00  0.10054056E+01  0.00000000E+00  0.00000000E+00  0.54026291E-01  0.00000000E+00  0.10026719E+01  0.38546852E-01  0.29679373E-01  0.00000000E+00  0.00000000E+00  0.98975573E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.98975573E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.99180059E+00  0.00000000E+00  0.00000000E+00  0.53405316E-05  0.00000000E+00
