  0.17559031E+00  0.36871287E+00  0.87357922E+01  0.56299120E+03 -0.89656607E+03 -0.58597152E+03  0.66000000E+02  0.13300000E+03  0.50000000E+03  0.11925603E+04  0.14418401E+04  0.12171226E+03  0.24071425E-04  0.11753255E+04  0.15327212E-03  0.21977806E+04  0.99982266E+00  0.11729558E+04  0.18871514E-01  0.14465435E+04  0.98112849E+00  0.11809324E+04  0.63938278E+02  0.99227388E+00  0.68993535E-02  0.10684566E-05  0.00000000E+00
  0.11352597E+00  0.45671116E+00  0.54382432E+01  0.54004884E+03 -0.33232094E+03 -0.31795088E+03  0.66000000E+02  0.13300000E+03  0.50000000E+03  0.23596948E+04  0.14399286E+04  0.11986557E+03  0.17089079E-06  0.23421956E+04  0.35885920E-04  0.41953364E+04  0.99996394E+00  0.14390899E+04  0.99929201E+00  0.23439356E+04  0.70798762E-03  0.23446467E+04  0.63666475E+02  0.99018791E+00  0.80622917E-02  0.13404599E-06  0.00000000E+00
  0.23529419E+00  0.33376589E+00  0.89927850E+01  0.82598493E+03 -0.63484194E+03 -0.78848104E+03  0.66000000E+02  0.13300000E+03  0.50000000E+03  0.20063147E+04  0.16650506E+04  0.11952066E+03  0.12756973E-03  0.19874624E+04  0.13636152E-01  0.21266306E+04  0.98623628E+00  0.16614820E+04  0.99028233E+00  0.19976703E+04  0.97176667E-02  0.19958024E+04  0.64582868E+02  0.99671950E+00  0.29965172E-02  0.87695270E-06  0.00000000E+00
  0.13483755E+00  0.41524413E+00  0.99924916E+01  0.65471533E+03 -0.99940496E+03 -0.99912100E+03  0.66000000E+02  0.13300000E+03  0.50000000E+03  0.25870613E+04  0.24584597E+04  0.12226911E+03  0.12892652E-05  0.25688677E+04  0.89010234E-04  0.37213870E+04  0.99990970E+00  0.24538305E+04  0.96192229E+00  0.25766776E+04  0.38077705E-01  0.25733396E+04  0.64398635E+02  0.99468199E+00  0.48705022E-02  0.15361536E-06  0.00000000E+00
  0.14108513E+00  0.51417736E+00  0.66085859E+01  0.24195806E+03 -0.12063000E+02 -0.74283134E+03  0.66000000E+02  0.13300000E+03  0.50000000E+03  0.11922950E+04  0.14022675E+04  0.12220710E+03  0.10709015E-06  0.11736642E+04  0.14934893E-02  0.15517708E+04  0.99850640E+00  0.11730357E+04  0.51289452E-02  0.14033576E+04  0.99487105E+00  0.11767064E+04  0.59738856E+02  0.92700505E+00  0.58718876E-01  0.89695589E-05  0.00000000E+00
  0.20553108E+00  0.29650880E+00  0.37001634E+01  0.50217935E+03 -0.52410378E+03 -0.61216878E+03  0.66000000E+02  0.13300000E+03  0.50000000E+03  0.63066201E+03  0.11541171E+04  0.11550244E+03  0.13142923E-03  0.62466537E+03  0.49992119E-03  0.12841477E+04  0.99936865E+00  0.62018873E+03  0.53344428E-02  0.11563211E+04  0.99466556E+00  0.62824183E+03  0.62521652E+02  0.98568944E+00  0.10440774E-01  0.44735616E-05  0.00000000E+00
  0.11645016E+00  0.28487100E+00  0.38739909E+01  0.32853005E+03 -0.32821585E+03 -0.32376308E+03  0.66000000E+02  0.13300000E+03  0.50000000E+03  0.80255625E+03  0.88400169E+03  0.11711690E+03  0.11127630E-06  0.79305975E+03  0.17203866E-03  0.15207885E+04  0.99982785E+00  0.78633132E+03  0.52126476E-01  0.88909543E+03  0.94787352E+00  0.79570400E+03  0.60525284E+02  0.95881824E+00  0.29986440E-01  0.31801082E-05  0.00000000E+00
  0.24496950E+00  0.35857266E+00  0.42332608E+01  0.69521995E+03 -0.59816709E+03 -0.39436030E+03  0.66000000E+02  0.13300000E+03  0.50000000E+03  0.11413592E+04  0.10981465E+04  0.11687258E+03  0.70274654E-04  0.11277888E+04  0.48687475E-03  0.19242469E+04  0.99944285E+00  0.10611602E+04  0.65306294E+00  0.11654736E+04  0.34693706E+00  0.11326034E+04  0.63770406E+02  0.99385570E+00  0.47660663E-02  0.16158744E-05  0.00000000E+00
  0.13399777E+00  0.43504920E+00  0.98852727E+01  0.40943580E+03 -0.45828983E+03 -0.47719229E+03  0.66000000E+02  0.13300000E+03  0.50000000E+03  0.18847404E+04  0.13797260E+04  0.12289084E+03  0.18313792E-05  0.18645776E+04  0.30148912E-03  0.25099639E+04  0.99969668E+00  0.13785621E+04  0.99796563E+00  0.18668678E+04  0.20343679E-02  0.18675077E+04  0.63395026E+02  0.98421415E+00  0.14025398E-01  0.97803919E-06  0.00000000E+00
  0.10295198E+00  0.23710487E+00  0.85485290E+01  0.67868100E+03 -0.45386340E+03 -0.82152281E+02  0.66000000E+02  0.13300000E+03  0.50000000E+03  0.25491580E+04  0.62091450E+03  0.12172606E+03  0.18362962E-05  0.25335770E+04  0.20860529E-03  0.30952285E+04  0.99978956E+00  0.62038160E+03  0.99989032E+00  0.25348965E+04  0.10967880E-03  0.25359041E+04  0.64395417E+02  0.99492756E+00  0.45701126E-02  0.13866050E-06  0.00000000E+00
  0.10439096E+00  0.18037446E+00  0.84453613E+01  0.73625496E+03 -0.29217370E+03 -0.56336155E+03  0.66000000E+02  0.13300000E+03  0.50000000E+03  0.24811097E+04  0.14663897E+04  0.12142388E+03  0.87069168E-05  0.23942206E+04  0.98727025E+00  0.24678918E+04  0.12721040E-01  0.14661662E+04  0.99983324E+00  0.24679380E+04  0.16676090E-03  0.24689697E+04  0.64494332E+02  0.99574675E+00  0.38402296E-02  0.18345874E-06  0.00000000E+00
  0.25930070E+00  0.38808648E+00  0.47091784E+01  0.76506285E+03 -0.32066780E+03 -0.46373323E+03  0.66000000E+02  0.13300000E+03  0.50000000E+03  0.17598401E+04  0.12630327E+04  0.11801245E+03  0.46619480E-04  0.17440903E+04  0.24382632E-02  0.21564266E+04  0.99751512E+00  0.12594012E+04  0.99377951E+00  0.17510256E+04  0.62204917E-02  0.17495795E+04  0.64195878E+02  0.99530268E+00  0.37833376E-02  0.11941382E-05  0.00000000E+00
  0.16553597E+00  0.22576380E+00  0.97811449E+01  0.48190229E+03 -0.18695199E+03 -0.10208576E+03  0.66000000E+02  0.13300000E+03  0.50000000E+03  0.14954091E+04  0.44911022E+03  0.12163629E+03  0.16326049E-03  0.12869892E+04  0.99638514E+00  0.14795453E+04  0.34515966E-02  0.44810044E+03  0.99954390E+00  0.14795484E+04  0.45610037E-03  0.14810364E+04  0.63748218E+02  0.98923173E+00  0.96536160E-02  0.44924834E-05  0.00000000E+00
  0.16270681E+00  0.27982891E+00  0.94392590E+01  0.79220265E+03 -0.50004467E+03 -0.25074838E+03  0.66000000E+02  0.13300000E+03  0.50000000E+03  0.25487868E+04  0.10126303E+04  0.12138565E+03  0.19361534E-04  0.25326367E+04  0.94634054E-02  0.26514008E+04  0.99051723E+00  0.10118889E+04  0.99972206E+00  0.25368300E+04  0.27794239E-03  0.25375735E+04  0.64613144E+02  0.99645213E+00  0.32560934E-02  0.33509279E-06  0.00000000E+00
  0.12271326E+00  0.52078802E+00  0.59005113E+01  0.43170593E+03 -0.57610952E+03 -0.67277244E+03  0.66000000E+02  0.13300000E+03  0.50000000E+03  0.18120327E+04  0.19232736E+04  0.12078591E+03  0.99594410E-07  0.17936052E+04  0.51229225E-04  0.34222696E+04  0.99994867E+00  0.17903317E+04  0.30753051E-01  0.19274198E+04  0.96924695E+00  0.17963700E+04  0.63009402E+02  0.98366507E+00  0.13451525E-01  0.36929064E-06  0.00000000E+00
  0.30720774E+00  0.53594211E+00  0.75651456E+01  0.78242119E+03 -0.16340217E+03 -0.30020890E+03  0.66000000E+02  0.13300000E+03  0.50000000E+03  0.26846450E+04  0.11098725E+04  0.12048766E+03  0.43422782E-04  0.26021968E+04  0.85902920E+00  0.26745078E+04  0.14092737E+00  0.11080953E+04  0.99933246E+00  0.26729308E+04  0.66754473E-03  0.26728069E+04  0.64564448E+02  0.99617660E+00  0.34060818E-02  0.12023871E-05  0.00000000E+00
  0.14384184E+00  0.58173779E+00  0.51141244E+01  0.22063523E+03 -0.20414434E+03 -0.53955426E+02  0.66000000E+02  0.13300000E+03  0.50000000E+03  0.89740752E+03  0.38234222E+03  0.12067912E+03  0.15778977E-05  0.88329236E+03  0.23979532E-03  0.17526140E+04  0.99975863E+00  0.37748630E+03  0.99424568E+00  0.88530622E+03  0.57543211E-02  0.88636629E+03  0.57673234E+02  0.89270561E+00  0.82168084E-01  0.11389536E-04  0.00000000E+00
